chr	start	stop	transcript_id	gene_name	gene_id	pfam_exons	pfam_id	info	transcript_num	total_exons	exon_size	avg_exon_size	total_nucleotides	proportion_total	total_transcript_num	transcript_proportion	hotspot_3d_exon_num	hotspot_exon_num	gc_content
4	54698284	54698565	ENST00000288135	KIT	ENSG00000157404	0	NA	4:54698284-54698565	1	21	282	139.43	2928	1.39172097135279	2	0.5	0	39	0.528368794326241
4	54707098	54707287	ENST00000288135	KIT	ENSG00000157404	0	NA	4:54707098-54707287	1	21	190	139.43	2928	1.39172097135279	2	0.5	0	18	0.347368421052632
4	54709424	54709539	ENST00000288135	KIT	ENSG00000157404	0	NA	4:54709424-54709539	1	21	116	139.43	2928	1.39172097135279	2	0.5	0	11	0.387931034482759
4	54723584	54723698	ENST00000288135	KIT	ENSG00000157404	0	NA	4:54723584-54723698	1	21	115	139.43	2928	1.39172097135279	2	0.5	0	19	0.48695652173913
4	54725857	54726050	ENST00000288135	KIT	ENSG00000157404	0	NA	4:54725857-54726050	1	21	194	139.43	2928	1.39172097135279	2	0.5	0	23	0.43298969072165
4	54727218	54727324	ENST00000288135	KIT	ENSG00000157404	0	NA	4:54727218-54727324	1	21	107	139.43	2928	1.39172097135279	2	0.5	0	9	0.420560747663551
4	54738429	54738554	ENST00000288135	KIT	ENSG00000157404	0	NA	4:54738429-54738554	1	21	126	139.43	2928	1.39172097135279	2	0.5	0	20	0.555555555555556
14	45136032	45136539	ENST00000267430	FANCM	ENSG00000187790	1	PF04851	14:45136032-45136539 - o	1	18	508	299.89	5398	2.56574788366201	2	0.5	0	36	0.580708661417323
14	45137069	45137241	ENST00000267430	FANCM	ENSG00000187790	1	PF04851	14:45137069-45137241 - o	1	18	173	299.89	5398	2.56574788366201	2	0.5	0	8	0.427745664739884
14	45140632	45140709	ENST00000267430	FANCM	ENSG00000187790	1	PF04851	14:45140632-45140709 - o	1	18	78	299.89	5398	2.56574788366201	2	0.5	0	3	0.358974358974359
14	45159096	45159280	ENST00000267430	FANCM	ENSG00000187790	1	PF00271	14:45159096-45159280 - o	1	18	185	299.89	5398	2.56574788366201	2	0.5	0	14	0.421621621621622
14	45164359	45164565	ENST00000267430	FANCM	ENSG00000187790	1	PF00271	14:45164359-45164565 - o	1	18	207	299.89	5398	2.56574788366201	2	0.5	0	17	0.434782608695652
14	45170589	45170746	ENST00000267430	FANCM	ENSG00000187790	1	PF16783	14:45170589-45170746 - o	1	18	158	299.89	5398	2.56574788366201	2	0.5	0	7	0.316455696202532
14	45173055	45173210	ENST00000267430	FANCM	ENSG00000187790	1	PF16783	14:45173055-45173210 - o	1	18	156	299.89	5398	2.56574788366201	2	0.5	0	15	0.442307692307692
14	45175071	45176976	ENST00000267430 | ENST00000554809	FANCM	ENSG00000187790	1	PF16783	14:45175071-45176976 - o | 14:45175958-45176976 - s3	2	18	1906	299.89	5398	2.56574788366201	2	1	0	121	0.33105981112277
14	45196172	45196547	ENST00000267430 | ENST00000554809	FANCM	ENSG00000187790	1	PF02732	14:45196172-45196547 - o | 14:45196172-45196547 - o	2	18	376	299.89	5398	2.56574788366201	2	1	0	28	0.417553191489362
14	45198644	45198935	ENST00000267430 | ENST00000554809	FANCM	ENSG00000187790	1	PF02732	14:45198644-45198935 - o | 14:45198644-45198935 - o	2	18	292	299.89	5398	2.56574788366201	2	1	0	19	0.38013698630137
14	45181430	45181524	ENST00000554809	FANCM	ENSG00000187790	0	NA	14:45181430-45181524	1	18	95	299.89	5398	2.56574788366201	2	0.5	0	0	0.326315789473684
14	45181637	45181705	ENST00000554809	FANCM	ENSG00000187790	0	NA	14:45181637-45181705	1	18	69	299.89	5398	2.56574788366201	2	0.5	0	0	0.36231884057971
14	45183774	45183902	ENST00000554809	FANCM	ENSG00000187790	0	NA	14:45183774-45183902	1	18	129	299.89	5398	2.56574788366201	2	0.5	0	0	0.395348837209302
14	45185217	45185373	ENST00000554809	FANCM	ENSG00000187790	0	NA	14:45185217-45185373	1	18	157	299.89	5398	2.56574788366201	2	0.5	0	0	0.32484076433121
14	45187781	45187887	ENST00000554809	FANCM	ENSG00000187790	0	NA	14:45187781-45187887	1	18	107	299.89	5398	2.56574788366201	2	0.5	0	0	0.299065420560748
14	45188802	45189362	ENST00000554809	FANCM	ENSG00000187790	0	NA	14:45188802-45189362	1	18	561	299.89	5398	2.56574788366201	2	0.5	0	0	0.363636363636364
14	45195481	45195585	ENST00000554809	FANCM	ENSG00000187790	0	NA	14:45195481-45195585	1	18	105	299.89	5398	2.56574788366201	2	0.5	0	0	0.485714285714286
14	45199870	45200005	ENST00000554809	FANCM	ENSG00000187790	0	NA	14:45199870-45200005	1	18	136	299.89	5398	2.56574788366201	2	0.5	0	0	0.330882352941176
11	108227625	108227696	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF11640	11:108227625-108227696 - o | 11:108227625-108227696 - o | 11:108227625-108227696 - o	3	62	72	147.87	9168	4.35768369718661	3	1	0	7	0.402777777777778
11	108227776	108227888	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF11640	11:108227776-108227888 - o | 11:108227776-108227888 - o | 11:108227776-108227888 - o	3	62	113	147.87	9168	4.35768369718661	3	1	0	9	0.345132743362832
11	108229178	108229323	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF11640	11:108229178-108229323 - o | 11:108229178-108229323 - o | 11:108229178-108229323 - o	3	62	146	147.87	9168	4.35768369718661	3	1	0	12	0.349315068493151
11	108235670	108235834	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF11640	11:108235670-108235834 - o | 11:108235670-108235834 - o | 11:108235670-108235834 - o	3	62	165	147.87	9168	4.35768369718661	3	1	0	15	0.363636363636364
11	108317373	108317521	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02259	11:108317373-108317521 - o | 11:108317373-108317521 - o | 11:108317373-108317521 - o	3	62	149	147.87	9168	4.35768369718661	3	1	0	15	0.422818791946309
11	108319954	108320058	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02259	11:108319954-108320058 - o | 11:108319954-108320058 - o | 11:108319954-108320058 - o	3	62	105	147.87	9168	4.35768369718661	3	1	0	16	0.352380952380952
11	108321301	108321420	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02259	11:108321301-108321420 - o | 11:108321301-108321420 - o | 11:108321301-108321420 - o	3	62	120	147.87	9168	4.35768369718661	3	1	0	8	0.483333333333333
11	108325310	108325544	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02259	11:108325310-108325544 - o | 11:108325310-108325544 - o | 11:108325310-108325544 - o	3	62	235	147.87	9168	4.35768369718661	3	1	0	22	0.408510638297872
11	108326058	108326225	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02259	11:108326058-108326225 - o | 11:108326058-108326225 - o | 11:108326058-108326225 - o	3	62	168	147.87	9168	4.35768369718661	3	1	0	21	0.452380952380952
11	108327645	108327758	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02259	11:108327645-108327758 - o | 11:108327645-108327758 - o | 11:108327645-108327758 - o	3	62	114	147.87	9168	4.35768369718661	3	1	0	11	0.429824561403509
11	108329021	108329238	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02259	11:108329021-108329238 - o | 11:108329021-108329238 - o | 11:108329021-108329238 - o	3	62	218	147.87	9168	4.35768369718661	3	1	0	36	0.376146788990826
11	108330214	108330421	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02259	11:108330214-108330421 - o | 11:108330214-108330421 - o | 11:108330214-108330421 - o	3	62	208	147.87	9168	4.35768369718661	3	1	0	30	0.408653846153846
11	108334969	108335109	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF00454	11:108334969-108335109 - o | 11:108334969-108335109 - o | 11:108334969-108335109 - o	3	62	141	147.87	9168	4.35768369718661	3	1	0	25	0.404255319148936
11	108335845	108335961	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF00454	11:108335845-108335961 - o | 11:108335845-108335961 - o | 11:108335845-108335961 - o	3	62	117	147.87	9168	4.35768369718661	3	1	0	23	0.418803418803419
11	108343222	108343371	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF00454	11:108343222-108343371 - o | 11:108343222-108343371 - o | 11:108343222-108343371 - o	3	62	150	147.87	9168	4.35768369718661	3	1	0	24	0.433333333333333
11	108345743	108345908	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF00454	11:108345743-108345908 - o | 11:108345743-108345908 - o | 11:108345743-108345908 - o	3	62	166	147.87	9168	4.35768369718661	3	1	0	35	0.379518072289157
11	108347279	108347365	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF00454	11:108347279-108347365 - o | 11:108347279-108347365 - o | 11:108347279-108347365 - o	3	62	87	147.87	9168	4.35768369718661	3	1	0	17	0.35632183908046
11	108353766	108353880	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF00454	11:108353766-108353880 - o | 11:108353766-108353880 - o | 11:108353766-108353880 - o	3	62	115	147.87	9168	4.35768369718661	3	1	0	17	0.460869565217391
11	108354811	108354874	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF00454	11:108354811-108354874 - o | 11:108354811-108354874 - o | 11:108354811-108354874 - o	3	62	64	147.87	9168	4.35768369718661	3	1	0	10	0.40625
11	108365082	108365218	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF00454	11:108365082-108365218 - o | 11:108365082-108365218 - o | 11:108365082-108365218 - o	3	62	137	147.87	9168	4.35768369718661	3	1	0	18	0.430656934306569
11	108365325	108365505	ENST00000675843 | ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	1	PF02260	11:108365325-108365505 - o | 11:108365325-108365505 - o | 11:108365325-108365505 - o	3	62	181	147.87	9168	4.35768369718661	3	1	0	23	0.453038674033149
11	108243953	108244118	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108243953-108244118 | 11:108243953-108244118 - o	2	62	166	147.87	9168	4.35768369718661	3	0.666666666666667	0	24	0.379518072289157
11	108244788	108245026	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108244788-108245026 | 11:108244788-108245026 - o	2	62	239	147.87	9168	4.35768369718661	3	0.666666666666667	0	35	0.347280334728033
11	108246964	108247127	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108246964-108247127 | 11:108246964-108247127 - o	2	62	164	147.87	9168	4.35768369718661	3	0.666666666666667	0	20	0.329268292682927
11	108248933	108249102	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108248933-108249102 | 11:108248933-108249102 - o	2	62	170	147.87	9168	4.35768369718661	3	0.666666666666667	0	18	0.364705882352941
11	108250701	108251072	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108250701-108251072 | 11:108250701-108251072 - o	2	62	372	147.87	9168	4.35768369718661	3	0.666666666666667	0	44	0.403225806451613
11	108251837	108252031	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108251837-108252031 | 11:108251837-108252031 - o	2	62	195	147.87	9168	4.35768369718661	3	0.666666666666667	0	18	0.379487179487179
11	108252817	108252912	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108252817-108252912 | 11:108252817-108252912 - o	2	62	96	147.87	9168	4.35768369718661	3	0.666666666666667	0	15	0.354166666666667
11	108253814	108254039	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108253814-108254039 | 11:108253814-108254039 - o	2	62	226	147.87	9168	4.35768369718661	3	0.666666666666667	0	24	0.384955752212389
11	108256215	108256340	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108256215-108256340 | 11:108256215-108256340 - o	2	62	126	147.87	9168	4.35768369718661	3	0.666666666666667	0	18	0.420634920634921
11	108257481	108257606	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108257481-108257606 | 11:108257481-108257606 - o	2	62	126	147.87	9168	4.35768369718661	3	0.666666666666667	0	11	0.373015873015873
11	108258986	108259075	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108258986-108259075 | 11:108258986-108259075 - o	2	62	90	147.87	9168	4.35768369718661	3	0.666666666666667	0	11	0.322222222222222
11	108267171	108267342	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108267171-108267342 | 11:108267171-108267342 - o	2	62	172	147.87	9168	4.35768369718661	3	0.666666666666667	0	19	0.406976744186047
11	108268410	108268609	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108268410-108268609 | 11:108268410-108268609 - o	2	62	200	147.87	9168	4.35768369718661	3	0.666666666666667	0	19	0.4
11	108271064	108271146	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108271064-108271146 | 11:108271064-108271146 - o	2	62	83	147.87	9168	4.35768369718661	3	0.666666666666667	0	10	0.409638554216867
11	108271251	108271406	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108271251-108271406 | 11:108271251-108271406 - o	2	62	156	147.87	9168	4.35768369718661	3	0.666666666666667	0	19	0.378205128205128
11	108272532	108272607	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108272532-108272607 | 11:108272532-108272607 - o	2	62	76	147.87	9168	4.35768369718661	3	0.666666666666667	0	7	0.355263157894737
11	108272722	108272852	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108272722-108272852 | 11:108272722-108272852 - o	2	62	131	147.87	9168	4.35768369718661	3	0.666666666666667	0	12	0.374045801526718
11	108279491	108279608	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108279491-108279608 | 11:108279491-108279608 - o	2	62	118	147.87	9168	4.35768369718661	3	0.666666666666667	0	10	0.415254237288136
11	108280995	108281168	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108280995-108281168 | 11:108280995-108281168 - o	2	62	174	147.87	9168	4.35768369718661	3	0.666666666666667	0	12	0.385057471264368
11	108282710	108282879	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108282710-108282879 | 11:108282710-108282879 - o	2	62	170	147.87	9168	4.35768369718661	3	0.666666666666667	0	25	0.282352941176471
11	108284227	108284473	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108284227-108284473 | 11:108284227-108284473 - o	2	62	247	147.87	9168	4.35768369718661	3	0.666666666666667	0	26	0.380566801619433
11	108287600	108287715	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108287600-108287715 | 11:108287600-108287715 - o	2	62	116	147.87	9168	4.35768369718661	3	0.666666666666667	0	14	0.405172413793103
11	108288977	108289103	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108288977-108289103 | 11:108288977-108289103 - o	2	62	127	147.87	9168	4.35768369718661	3	0.666666666666667	0	12	0.362204724409449
11	108289602	108289801	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108289602-108289801 | 11:108289602-108289801 - o	2	62	200	147.87	9168	4.35768369718661	3	0.666666666666667	0	24	0.33
11	108292619	108292793	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108292619-108292793 | 11:108292619-108292793 - o	2	62	175	147.87	9168	4.35768369718661	3	0.666666666666667	0	18	0.428571428571429
11	108293313	108293477	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108293313-108293477 | 11:108293313-108293477 - o	2	62	165	147.87	9168	4.35768369718661	3	0.666666666666667	0	17	0.339393939393939
11	108294927	108295059	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108294927-108295059 | 11:108294927-108295059 - o	2	62	133	147.87	9168	4.35768369718661	3	0.666666666666667	0	13	0.383458646616541
11	108297287	108297382	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108297287-108297382 | 11:108297287-108297382 - o	2	62	96	147.87	9168	4.35768369718661	3	0.666666666666667	0	11	0.375
11	108299714	108299885	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108299714-108299885 | 11:108299714-108299885 - o	2	62	172	147.87	9168	4.35768369718661	3	0.666666666666667	0	25	0.401162790697674
11	108301648	108301789	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108301648-108301789 | 11:108301648-108301789 - o	2	62	142	147.87	9168	4.35768369718661	3	0.666666666666667	0	16	0.380281690140845
11	108302853	108303029	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108302853-108303029 | 11:108302853-108303029 - o	2	62	177	147.87	9168	4.35768369718661	3	0.666666666666667	0	17	0.350282485875706
11	108304675	108304852	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108304675-108304852 | 11:108304675-108304852 - o	2	62	178	147.87	9168	4.35768369718661	3	0.666666666666667	0	22	0.410112359550562
11	108307897	108307984	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108307897-108307984 | 11:108307897-108307984 - o	2	62	88	147.87	9168	4.35768369718661	3	0.666666666666667	0	11	0.386363636363636
11	108310160	108310315	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108310160-108310315 | 11:108310160-108310315 - o	2	62	156	147.87	9168	4.35768369718661	3	0.666666666666667	0	20	0.365384615384615
11	108312411	108312498	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108312411-108312498 | 11:108312411-108312498 - o	2	62	88	147.87	9168	4.35768369718661	3	0.666666666666667	0	9	0.340909090909091
11	108315823	108315911	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108315823-108315911 | 11:108315823-108315911 - o	2	62	89	147.87	9168	4.35768369718661	3	0.666666666666667	0	10	0.426966292134831
11	108316011	108316113	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108316011-108316113 | 11:108316011-108316113 - o	2	62	103	147.87	9168	4.35768369718661	3	0.666666666666667	0	15	0.475728155339806
11	108331444	108331557	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108331444-108331557 | 11:108331444-108331557 - o	2	62	114	147.87	9168	4.35768369718661	3	0.666666666666667	0	14	0.403508771929825
11	108331879	108332037	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108331879-108332037 | 11:108331879-108332037 - o	2	62	159	147.87	9168	4.35768369718661	3	0.666666666666667	0	20	0.383647798742138
11	108332762	108332900	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108332762-108332900 | 11:108332762-108332900 - o	2	62	139	147.87	9168	4.35768369718661	3	0.666666666666667	0	16	0.39568345323741
11	108333886	108333968	ENST00000452508 | ENST00000278616	ATM	ENSG00000149311	0	NA	11:108333886-108333968 | 11:108333886-108333968 - o	2	62	83	147.87	9168	4.35768369718661	3	0.666666666666667	0	9	0.337349397590361
17	58651866	58652001	ENST00000389934 | ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	1	PF12796	17:58651866-58652001 - o | 17:58651866-58652001 - o | 17:58651866-58652001 - o	3	32	136	140.34	4491	2.13463759642944	3	1	0	6	0.433823529411765
17	58630440	58630554	ENST00000389934 | ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	1	PF12796	17:58630440-58630554 - o | 17:58630440-58630554 - o | 17:58630440-58630554 - o	3	32	115	140.34	4491	2.13463759642944	3	1	0	4	0.417391304347826
17	58622847	58623012	ENST00000389934 | ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	1	PF12796	17:58622847-58623012 - o | 17:58622847-58623012 - o | 17:58622847-58623012 - o	3	32	166	140.34	4491	2.13463759642944	3	1	0	13	0.566265060240964
17	58615232	58615345	ENST00000389934 | ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	1	PF07714	17:58615232-58615345 - o | 17:58615232-58615345 - o | 17:58615232-58615345 - o	3	32	114	140.34	4491	2.13463759642944	3	1	0	11	0.587719298245614
17	58613421	58613544	ENST00000389934 | ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	1	PF07714	17:58613421-58613544 - o | 17:58613421-58613544 - o | 17:58613421-58613544 - o	3	32	124	140.34	4491	2.13463759642944	3	1	0	8	0.532258064516129
17	58611161	58611339	ENST00000389934 | ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	1	PF07714	17:58611161-58611339 - o | 17:58611161-58611339 - o | 17:58611161-58611339 - o	3	32	179	140.34	4491	2.13463759642944	3	1	0	18	0.547486033519553
17	58604978	58605129	ENST00000389934 | ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	1	PF07714	17:58604978-58605129 - o | 17:58604978-58605129 - o | 17:58604978-58605129 - o	3	32	152	140.34	4491	2.13463759642944	3	1	0	11	0.5
17	58602400	58602590	ENST00000389934 | ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	1	PF07714	17:58602400-58602590 - o | 17:58602400-58602590 - o | 17:58602400-58602590 - o	3	32	191	140.34	4491	2.13463759642944	3	1	0	18	0.413612565445026
17	58621650	58621786	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58621650-58621786 | 17:58621650-58621786 - o	2	32	137	140.34	4491	2.13463759642944	3	0.666666666666667	0	14	0.598540145985402
17	58617538	58617619	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58617538-58617619 | 17:58617538-58617619 - o	2	32	82	140.34	4491	2.13463759642944	3	0.666666666666667	0	6	0.426829268292683
17	58601806	58601956	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58601806-58601956 | 17:58601806-58601956 - o	2	32	151	140.34	4491	2.13463759642944	3	0.666666666666667	0	9	0.483443708609272
17	58598876	58599666	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58598876-58599666 | 17:58598876-58599666 - o	2	32	791	140.34	4491	2.13463759642944	3	0.666666666666667	0	57	0.480404551201011
17	58593555	58593661	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58593555-58593661 | 17:58593555-58593661 - o	2	32	107	140.34	4491	2.13463759642944	3	0.666666666666667	0	2	0.457943925233645
17	58587896	58588021	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58587896-58588021 | 17:58587896-58588021 - o	2	32	126	140.34	4491	2.13463759642944	3	0.666666666666667	0	9	0.555555555555556
17	58587581	58587666	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58587581-58587666 | 17:58587581-58587666 - o	2	32	86	140.34	4491	2.13463759642944	3	0.666666666666667	0	4	0.348837209302326
17	58585801	58586082	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58585801-58586082 | 17:58585801-58586082 - o	2	32	282	140.34	4491	2.13463759642944	3	0.666666666666667	0	21	0.517730496453901
17	58584500	58584600	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58584500-58584600 | 17:58584500-58584600 - o	2	32	101	140.34	4491	2.13463759642944	3	0.666666666666667	0	7	0.475247524752475
17	58579665	58579731	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58579665-58579731 | 17:58579665-58579731 - o	2	32	67	140.34	4491	2.13463759642944	3	0.666666666666667	0	2	0.477611940298507
17	58577375	58577456	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58577375-58577456 | 17:58577375-58577456 - o	2	32	82	140.34	4491	2.13463759642944	3	0.666666666666667	0	2	0.390243902439024
17	58574187	58574249	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58574187-58574249 | 17:58574187-58574249 - o	2	32	63	140.34	4491	2.13463759642944	3	0.666666666666667	0	5	0.380952380952381
17	58573181	58573308	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58573181-58573308 | 17:58573181-58573308 - o	2	32	128	140.34	4491	2.13463759642944	3	0.666666666666667	0	8	0.4453125
17	58571921	58572126	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58571921-58572126 | 17:58571921-58572126 - o	2	32	206	140.34	4491	2.13463759642944	3	0.666666666666667	0	14	0.422330097087379
17	58570385	58570484	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58570385-58570484 | 17:58570385-58570484 - o	2	32	100	140.34	4491	2.13463759642944	3	0.666666666666667	0	8	0.51
17	58569192	58569260	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58569192-58569260 | 17:58569192-58569260 - o	2	32	69	140.34	4491	2.13463759642944	3	0.666666666666667	0	6	0.478260869565217
17	58565747	58565824	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58565747-58565824 | 17:58565747-58565824 - o	2	32	78	140.34	4491	2.13463759642944	3	0.666666666666667	0	5	0.525641025641026
17	58564869	58564968	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58564869-58564968 | 17:58564869-58564968 - o	2	32	100	140.34	4491	2.13463759642944	3	0.666666666666667	0	7	0.37
17	58561520	58561612	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58561520-58561612 | 17:58561520-58561612 - o	2	32	93	140.34	4491	2.13463759642944	3	0.666666666666667	0	8	0.559139784946237
17	58559453	58559562	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58559453-58559562 | 17:58559453-58559562 - o	2	32	110	140.34	4491	2.13463759642944	3	0.666666666666667	0	5	0.381818181818182
17	58557799	58557850	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58557799-58557850 | 17:58557799-58557850 - o	2	32	52	140.34	4491	2.13463759642944	3	0.666666666666667	0	3	0.423076923076923
17	58557014	58557047	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58557014-58557047 | 17:58557014-58557047 - o	2	32	34	140.34	4491	2.13463759642944	3	0.666666666666667	0	2	0.470588235294118
17	58616175	58616323	ENST00000349033 | ENST00000240361	TEX14	ENSG00000121101	0		17:58616175-58616323 - s0	2	32	149	140.34	4491	2.13463759642944	3	0.666666666666667	0	10	0.483221476510067
17	58581611	58581730	ENST00000240361	TEX14	ENSG00000121101	0	NA	17:58581611-58581730	1	32	120	140.34	4491	2.13463759642944	3	0.333333333333333	0	9	0.391666666666667
7	140834609	140834872	ENST00000644969 | ENST00000288602 | ENST00000646891 | ENST00000496384	BRAF	ENSG00000157764	1	PF02196	7:140834609-140834872 - o | 7:140834609-140834872 - o | 7:140834609-140834872 - o | 7:140834609-140834872 - o	4	20	264	121.9	2438	1.15881684704853	4	1	0	30	0.443181818181818
7	140808892	140808995	ENST00000644969 | ENST00000288602 | ENST00000646891 | ENST00000496384	BRAF	ENSG00000157764	1	PF02196	7:140808892-140808995 - o | 7:140808892-140808995 - o | 7:140808892-140808995 - o | 7:140808892-140808995 - o	4	20	104	121.9	2438	1.15881684704853	4	1	0	8	0.471153846153846
