chr	start	stop	transcript_id	gene_name	gene_id	pfam_exons	pfam_id	info	transcript_num	total_exons	exon_size	avg_exon_size	total_nucleotides	proportion_total	total_transcript_num	transcript_proportion
3	41236588	41236709	ENST00000645982 | ENST00000646725 | ENST00000645276 | ENST00000450969 | ENST00000645210 | ENST00000405570 | ENST00000643031 | ENST00000642992 | ENST00000642315 | ENST00000646369 | ENST00000647390 | ENST00000644867 | ENST00000643977 | ENST00000433400 | ENST00000645320 | ENST00000643541 | ENST00000396183 | ENST00000642248 | ENST00000643992 | ENST00000643297 | ENST00000396185 | ENST00000644873 | ENST00000431914 | ENST00000642426 | ENST00000441708 | ENST00000453024	CTNNB1	ENSG00000168036	0	NA	3:41236588-41236709 | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o | 3:41236588-41236709 - o	26	14	122	167.79	2349	1.37311408713341	27	0.962962962962963
3	41238016	41238076	ENST00000645982 | ENST00000646725 | ENST00000645276 | ENST00000450969 | ENST00000645210 | ENST00000405570 | ENST00000643031 | ENST00000642992 | ENST00000642315 | ENST00000646369 | ENST00000647390 | ENST00000644867 | ENST00000643977 | ENST00000433400 | ENST00000645320 | ENST00000643541 | ENST00000396183 | ENST00000642248 | ENST00000643992 | ENST00000643297 | ENST00000396185 | ENST00000644873 | ENST00000431914 | ENST00000642426 | ENST00000441708 | ENST00000453024	CTNNB1	ENSG00000168036	0	NA	3:41238016-41238076 | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o | 3:41238016-41238076 - o	26	14	61	167.79	2349	1.37311408713341	27	0.962962962962963
3	41239134	41239339	ENST00000645982 | ENST00000646725 | ENST00000645276 | ENST00000450969 | ENST00000645210 | ENST00000405570 | ENST00000643031 | ENST00000642992 | ENST00000642315 | ENST00000646369 | ENST00000647390 | ENST00000644867 | ENST00000643977 | ENST00000433400 | ENST00000645320 | ENST00000643541 | ENST00000396183 | ENST00000642248 | ENST00000643992 | ENST00000643297 | ENST00000396185 | ENST00000644873 | ENST00000431914 | ENST00000642426 | ENST00000441708 | ENST00000453024	CTNNB1	ENSG00000168036	0	NA	3:41239134-41239339 | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o | 3:41239134-41239339 - o	26	14	206	167.79	2349	1.37311408713341	27	0.962962962962963
3	41224526	41224759	ENST00000645982 | ENST00000646725 | ENST00000645276 | ENST00000450969 | ENST00000645210 | ENST00000405570 | ENST00000643031 | ENST00000642992 | ENST00000642315 | ENST00000646369 | ENST00000647390 | ENST00000644867 | ENST00000643977 | ENST00000433400 | ENST00000645320 | ENST00000643541 | ENST00000396183 | ENST00000642248 | ENST00000643992 | ENST00000643297 | ENST00000396185 | ENST00000644873 | ENST00000431914 | ENST00000642426 | ENST00000441708 | ENST00000453024	CTNNB1	ENSG00000168036	0		3:41224526-41224759 - s0 | 3:41224526-41224753 - s2 | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224526-41224753 - o | 3:41224534-41224753 - s4	26	14	234	167.79	2349	1.37311408713341	27	0.962962962962963
Y	23192052	23192198	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23192052-23192198 - o | Y:23192052-23192198 - o	2	26	147	85	2210	1.29186127397396	2	1
Y	23191686	23191777	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23191686-23191777 - o | Y:23191686-23191777 - o	2	26	92	85	2210	1.29186127397396	2	1
Y	23191074	23191125	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23191074-23191125 - o | Y:23191074-23191125 - o	2	26	52	85	2210	1.29186127397396	2	1
Y	23181204	23181350	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23181204-23181350 - o | Y:23181204-23181350 - o	2	26	147	85	2210	1.29186127397396	2	1
Y	23180838	23180929	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23180838-23180929 - o | Y:23180838-23180929 - o	2	26	92	85	2210	1.29186127397396	2	1
Y	23180226	23180277	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23180226-23180277 - o | Y:23180226-23180277 - o	2	26	52	85	2210	1.29186127397396	2	1
Y	23170364	23170510	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23170364-23170510 - o | Y:23170364-23170510 - o	2	26	147	85	2210	1.29186127397396	2	1
Y	23169998	23170089	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23169998-23170089 - o | Y:23169998-23170089 - o	2	26	92	85	2210	1.29186127397396	2	1
Y	23169386	23169437	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF00076	Y:23169386-23169437 - o | Y:23169386-23169437 - o	2	26	52	85	2210	1.29186127397396	2	1
Y	23167185	23167256	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF18872	Y:23167185-23167256 - o | Y:23167185-23167256 - o	2	26	72	85	2210	1.29186127397396	2	1
Y	23164740	23164811	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF18872	Y:23164740-23164811 - o | Y:23164740-23164811 - o	2	26	72	85	2210	1.29186127397396	2	1
Y	23162349	23162420	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	1	PF18872	Y:23162349-23162420 - o | Y:23162349-23162420 - o	2	26	72	85	2210	1.29186127397396	2	1
Y	23159953	23160024	ENST00000405239 | ENST00000382510	DAZ1	ENSG00000188120	2	PF18872	Y:23159953-23160024 - o | Y:23159964-23160024 - s3	2	26	72	85	2210	1.29186127397396	2	1
Y	23157570	23157641	ENST00000405239	DAZ1	ENSG00000188120	1	PF18872	Y:23157570-23157641 - o	1	26	72	85	2210	1.29186127397396	2	0.5
Y	23155174	23155245	ENST00000405239	DAZ1	ENSG00000188120	1	PF18872	Y:23155174-23155245 - o	1	26	72	85	2210	1.29186127397396	2	0.5
Y	23152797	23152868	ENST00000405239	DAZ1	ENSG00000188120	1	PF18872	Y:23152797-23152868 - o	1	26	72	85	2210	1.29186127397396	2	0.5
Y	23143011	23143082	ENST00000405239	DAZ1	ENSG00000188120	1	PF18872	Y:23143011-23143082 - o	1	26	72	85	2210	1.29186127397396	2	0.5
Y	23140626	23140697	ENST00000405239	DAZ1	ENSG00000188120	1	PF18872	Y:23140626-23140697 - o	1	26	72	85	2210	1.29186127397396	2	0.5
Y	23198798	23198800	ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23198798-23198800	1	26	3	85	2210	1.29186127397396	2	0.5
Y	23190574	23190637	ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23190574-23190637	1	26	64	85	2210	1.29186127397396	2	0.5
Y	23190345	23190484	ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23190345-23190484	1	26	140	85	2210	1.29186127397396	2	0.5
Y	23179726	23179789	ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23179726-23179789	1	26	64	85	2210	1.29186127397396	2	0.5
Y	23179497	23179636	ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23179497-23179636	1	26	140	85	2210	1.29186127397396	2	0.5
Y	23168886	23168949	ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23168886-23168949	1	26	64	85	2210	1.29186127397396	2	0.5
Y	23168657	23168796	ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23168657-23168796	1	26	140	85	2210	1.29186127397396	2	0.5
Y	23130283	23130356	ENST00000382510	DAZ1	ENSG00000188120	0	NA	Y:23130283-23130356	1	26	74	85	2210	1.29186127397396	2	0.5
Y	23226344	23226490	ENST00000382440 | ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF00076	Y:23226344-23226490 - o | Y:23226344-23226490 - o | Y:23226344-23226490 - o | Y:23226344-23226490 - o | Y:23226344-23226490 - o | Y:23226344-23226490 - o | Y:23226344-23226490 - o | Y:23226344-23226490 - o | Y:23226344-23226490 - o	9	27	147	72.67	1962	1.1468922260348	9	1
Y	23226765	23226856	ENST00000382440 | ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF00076	Y:23226765-23226856 - o | Y:23226765-23226856 - o | Y:23226765-23226856 - o | Y:23226765-23226856 - o | Y:23226765-23226856 - o | Y:23226765-23226856 - o | Y:23226765-23226856 - o | Y:23226765-23226856 - o | Y:23226765-23226856 - o	9	27	92	72.67	1962	1.1468922260348	9	1
Y	23227417	23227468	ENST00000382440 | ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF00076	Y:23227417-23227468 - o | Y:23227417-23227468 - o | Y:23227417-23227468 - o | Y:23227417-23227468 - o | Y:23227417-23227468 - o | Y:23227417-23227468 - o | Y:23227417-23227468 - o | Y:23227417-23227468 - o | Y:23227417-23227468 - o	9	27	52	72.67	1962	1.1468922260348	9	1
Y	23229598	23229669	ENST00000382440 | ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23229598-23229669 - o | Y:23229598-23229669 - o | Y:23229598-23229669 - o | Y:23229598-23229669 - o | Y:23229598-23229669 - o | Y:23229598-23229669 - o | Y:23229598-23229669 - o | Y:23229598-23229669 - o | Y:23229598-23229669 - o	9	27	72	72.67	1962	1.1468922260348	9	1
Y	23232041	23232112	ENST00000382440 | ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23232041-23232112 - o | Y:23232041-23232112 - o | Y:23232041-23232112 - o | Y:23232041-23232112 - o | Y:23232041-23232112 - o | Y:23232041-23232112 - o | Y:23232041-23232112 - o | Y:23232041-23232112 - o | Y:23232041-23232112 - o	9	27	72	72.67	1962	1.1468922260348	9	1
Y	23234432	23234503	ENST00000382440 | ENST00000382431 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23234432-23234503 - o | Y:23234432-23234503 - o | Y:23234432-23234503 - o | Y:23234432-23234503 - o | Y:23234432-23234503 - o | Y:23234432-23234503 - o | Y:23234432-23234503 - o | Y:23234432-23234503 - o	8	27	72	72.67	1962	1.1468922260348	9	0.888888888888889
Y	23236828	23236899	ENST00000382440 | ENST00000382431 | ENST00000400493 | ENST00000382306 | ENST00000382424 | ENST00000449947	DAZ2	ENSG00000205944	1	PF18872	Y:23236828-23236899 - o | Y:23236828-23236899 - o | Y:23236828-23236899 - o | Y:23236828-23236899 - o | Y:23236828-23236899 - o | Y:23236828-23236899 - o	6	27	72	72.67	1962	1.1468922260348	9	0.666666666666667
Y	23239210	23239281	ENST00000382440 | ENST00000382431 | ENST00000382294 | ENST00000382306 | ENST00000382424 | ENST00000449947	DAZ2	ENSG00000205944	1	PF18872	Y:23239210-23239281 - o | Y:23239210-23239281 - o | Y:23239210-23239281 - o | Y:23239210-23239281 - o | Y:23239210-23239281 - o | Y:23239210-23239281 - o	6	27	72	72.67	1962	1.1468922260348	9	0.666666666666667
Y	23241606	23241677	ENST00000382440 | ENST00000382431 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23241606-23241677 - o | Y:23241606-23241677 - o | Y:23241606-23241677 - o | Y:23241606-23241677 - o | Y:23241606-23241677 - o | Y:23241606-23241677 - o | Y:23241606-23241677 - o | Y:23241606-23241677 - o	8	27	72	72.67	1962	1.1468922260348	9	0.888888888888889
Y	23243990	23244061	ENST00000382440 | ENST00000382431 | ENST00000382449 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23243990-23244061 - o | Y:23243990-23244061 - o | Y:23243990-23244061 - o | Y:23243990-23244061 - o	4	27	72	72.67	1962	1.1468922260348	9	0.444444444444444
Y	23246386	23246457	ENST00000382440 | ENST00000382431 | ENST00000400493 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23246386-23246457 - o | Y:23246386-23246457 - o | Y:23246386-23246457 - o | Y:23246386-23246457 - o	4	27	72	72.67	1962	1.1468922260348	9	0.444444444444444
Y	23248763	23248834	ENST00000382440 | ENST00000382431 | ENST00000400493 | ENST00000382306 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23248763-23248834 - o | Y:23248763-23248834 - o | Y:23248763-23248834 - o | Y:23248763-23248834 - o | Y:23248763-23248834 - o | Y:23248763-23248834 - o | Y:23248763-23248834 - o	7	27	72	72.67	1962	1.1468922260348	9	0.777777777777778
Y	23251145	23251216	ENST00000382440	DAZ2	ENSG00000205944	1	PF18872	Y:23251145-23251216 - o	1	27	72	72.67	1962	1.1468922260348	9	0.111111111111111
Y	23253541	23253612	ENST00000382440 | ENST00000382431 | ENST00000400493 | ENST00000382449	DAZ2	ENSG00000205944	1	PF18872	Y:23253541-23253612 - o | Y:23253541-23253612 - o | Y:23253541-23253612 - o | Y:23253541-23253612 - o	4	27	72	72.67	1962	1.1468922260348	9	0.444444444444444
Y	23255918	23255989	ENST00000382440 | ENST00000382431 | ENST00000400493 | ENST00000382449 | ENST00000382424 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23255918-23255989 - o | Y:23255918-23255989 - o | Y:23255918-23255989 - o | Y:23255918-23255989 - o | Y:23255918-23255989 - o | Y:23255918-23255989 - o	6	27	72	72.67	1962	1.1468922260348	9	0.666666666666667
Y	23265707	23265778	ENST00000382440 | ENST00000382294 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23265707-23265778 - o | Y:23265707-23265778 - o | Y:23265707-23265778 - o | Y:23265707-23265778 - o | Y:23265707-23265778 - o | Y:23265707-23265778 - o	6	27	72	72.67	1962	1.1468922260348	9	0.666666666666667
Y	23268091	23268162	ENST00000382440 | ENST00000382294 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23268091-23268162 - o | Y:23268091-23268162 - o | Y:23268091-23268162 - o | Y:23268091-23268162 - o | Y:23268091-23268162 - o | Y:23268091-23268162 - o	6	27	72	72.67	1962	1.1468922260348	9	0.666666666666667
Y	23270476	23270547	ENST00000382440 | ENST00000382294 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23270476-23270547 - o | Y:23270476-23270547 - o | Y:23270476-23270547 - o | Y:23270476-23270547 - o | Y:23270476-23270547 - o | Y:23270476-23270547 - o	6	27	72	72.67	1962	1.1468922260348	9	0.666666666666667
Y	23272860	23272931	ENST00000382440 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23272860-23272931 - o | Y:23272860-23272931 - o | Y:23272860-23272931 - o | Y:23272860-23272931 - o | Y:23272860-23272931 - o	5	27	72	72.67	1962	1.1468922260348	9	0.555555555555556
Y	23275244	23275315	ENST00000382440 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23275244-23275315 - o | Y:23275244-23275315 - o | Y:23275244-23275315 - o | Y:23275244-23275315 - o | Y:23275244-23275315 - o	5	27	72	72.67	1962	1.1468922260348	9	0.555555555555556
Y	23277628	23277699	ENST00000382440 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23277628-23277699 - o | Y:23277628-23277699 - o | Y:23277628-23277699 - o | Y:23277628-23277699 - o | Y:23277628-23277699 - o	5	27	72	72.67	1962	1.1468922260348	9	0.555555555555556
Y	23280013	23280084	ENST00000382440 | ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	1	PF18872	Y:23280013-23280084 - o | Y:23280013-23280084 - o | Y:23280013-23280084 - o | Y:23280013-23280084 - o | Y:23280013-23280084 - o | Y:23280013-23280084 - o | Y:23280013-23280084 - o | Y:23280013-23280084 - o | Y:23280013-23280084 - o	9	27	72	72.67	1962	1.1468922260348	9	1
Y	23219741	23219743	ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	0	NA	Y:23219741-23219743 | Y:23219741-23219743 - o | Y:23219741-23219743 - o | Y:23219741-23219743 - o | Y:23219741-23219743 - o | Y:23219741-23219743 - o | Y:23219741-23219743 - o | Y:23219741-23219743 - o	8	27	3	72.67	1962	1.1468922260348	9	0.888888888888889
Y	23227905	23227968	ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	0	NA	Y:23227905-23227968 | Y:23227905-23227968 - o | Y:23227905-23227968 - o | Y:23227905-23227968 - o | Y:23227905-23227968 - o | Y:23227905-23227968 - o | Y:23227905-23227968 - o | Y:23227905-23227968 - o	8	27	64	72.67	1962	1.1468922260348	9	0.888888888888889
Y	23228058	23228197	ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	0	NA	Y:23228058-23228197 | Y:23228058-23228197 - o | Y:23228058-23228197 - o | Y:23228058-23228197 - o | Y:23228058-23228197 - o | Y:23228058-23228197 - o | Y:23228058-23228197 - o | Y:23228058-23228197 - o	8	27	140	72.67	1962	1.1468922260348	9	0.888888888888889
Y	23280829	23280863	ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	0	NA	Y:23280829-23280863 | Y:23280829-23280863 - o | Y:23280829-23280863 - o | Y:23280829-23280863 - o | Y:23280829-23280863 - o | Y:23280829-23280863 - o | Y:23280829-23280863 - o | Y:23280829-23280863 - o	8	27	35	72.67	1962	1.1468922260348	9	0.888888888888889
Y	23285438	23285498	ENST00000382431 | ENST00000382294 | ENST00000400493 | ENST00000382306 | ENST00000382449 | ENST00000382424 | ENST00000449947 | ENST00000382433	DAZ2	ENSG00000205944	0	NA	Y:23285438-23285498 | Y:23285438-23285498 - o | Y:23285438-23285498 - o | Y:23285438-23285498 - o | Y:23285438-23285498 - o | Y:23285438-23285498 - o | Y:23285438-23285498 - o | Y:23285438-23285498 - o	8	27	61	72.67	1962	1.1468922260348	9	0.888888888888889
Y	24806435	24806581	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF00076	Y:24806435-24806581 - o | Y:24806435-24806581 - o | Y:24806435-24806581 - o	3	18	147	73	1314	0.768102133032484	3	1
Y	24806069	24806160	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF00076	Y:24806069-24806160 - o | Y:24806069-24806160 - o | Y:24806069-24806160 - o	3	18	92	73	1314	0.768102133032484	3	1
Y	24805457	24805508	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF00076	Y:24805457-24805508 - o | Y:24805457-24805508 - o | Y:24805457-24805508 - o	3	18	52	73	1314	0.768102133032484	3	1
Y	24803256	24803327	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF18872	Y:24803256-24803327 - o | Y:24803256-24803327 - o | Y:24803256-24803327 - o	3	18	72	73	1314	0.768102133032484	3	1
Y	24800813	24800884	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF18872	Y:24800813-24800884 - o | Y:24800813-24800884 - o | Y:24800813-24800884 - o	3	18	72	73	1314	0.768102133032484	3	1
Y	24798423	24798494	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF18872	Y:24798423-24798494 - o | Y:24798423-24798494 - o | Y:24798423-24798494 - o	3	18	72	73	1314	0.768102133032484	3	1
Y	24796027	24796098	ENST00000382365 | ENST00000446723	DAZ3	ENSG00000187191	1	PF18872	Y:24796027-24796098 - o | Y:24796027-24796098 - o	2	18	72	73	1314	0.768102133032484	3	0.666666666666667
Y	24793650	24793721	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF18872	Y:24793650-24793721 - o | Y:24793650-24793721 - o | Y:24793650-24793721 - o	3	18	72	73	1314	0.768102133032484	3	1
Y	24791271	24791342	ENST00000382365 | ENST00000446723	DAZ3	ENSG00000187191	1	PF18872	Y:24791271-24791342 - o | Y:24791271-24791342 - o	2	18	72	73	1314	0.768102133032484	3	0.666666666666667
Y	24788894	24788965	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF18872	Y:24788894-24788965 - o | Y:24788894-24788965 - o | Y:24788894-24788965 - o	3	18	72	73	1314	0.768102133032484	3	1
Y	24786514	24786585	ENST00000382365	DAZ3	ENSG00000187191	1	PF18872	Y:24786514-24786585 - o	1	18	72	73	1314	0.768102133032484	3	0.333333333333333
Y	24784137	24784208	ENST00000382365 | ENST00000315357	DAZ3	ENSG00000187191	1	PF18872	Y:24784137-24784208 - o | Y:24784137-24784208 - o	2	18	72	73	1314	0.768102133032484	3	0.666666666666667
Y	24774350	24774421	ENST00000382365 | ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	1	PF18872	Y:24774350-24774421 - o | Y:24774350-24774421 - o | Y:24774350-24774421 - o	3	18	72	73	1314	0.768102133032484	3	1
Y	24813183	24813185	ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	0	NA	Y:24813183-24813185 | Y:24813183-24813185 - o	2	18	3	73	1314	0.768102133032484	3	0.666666666666667
Y	24804957	24805020	ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	0	NA	Y:24804957-24805020 | Y:24804957-24805020 - o	2	18	64	73	1314	0.768102133032484	3	0.666666666666667
Y	24804728	24804867	ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	0	NA	Y:24804728-24804867 | Y:24804728-24804867 - o	2	18	140	73	1314	0.768102133032484	3	0.666666666666667
Y	24773570	24773604	ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	0	NA	Y:24773570-24773604 | Y:24773570-24773604 - o	2	18	35	73	1314	0.768102133032484	3	0.666666666666667
Y	24768937	24768997	ENST00000446723 | ENST00000315357	DAZ3	ENSG00000187191	0	NA	Y:24768937-24768997 | Y:24768937-24768997 - o	2	18	61	73	1314	0.768102133032484	3	0.666666666666667
Y	24840731	24840877	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF00076	Y:24840731-24840877 - o | Y:24840731-24840877 - o | Y:24840731-24840877 - o	3	25	147	78.12	1953	1.14163125252088	3	1
Y	24841152	24841243	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF00076	Y:24841152-24841243 - o | Y:24841152-24841243 - o | Y:24841152-24841243 - o	3	25	92	78.12	1953	1.14163125252088	3	1
Y	24841804	24841855	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF00076	Y:24841804-24841855 - o | Y:24841804-24841855 - o | Y:24841804-24841855 - o	3	25	52	78.12	1953	1.14163125252088	3	1
Y	24851579	24851725	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF00076	Y:24851579-24851725 - o | Y:24851579-24851725 - o | Y:24851579-24851725 - o	3	25	147	78.12	1953	1.14163125252088	3	1
Y	24852000	24852091	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF00076	Y:24852000-24852091 - o | Y:24852000-24852091 - o | Y:24852000-24852091 - o	3	25	92	78.12	1953	1.14163125252088	3	1
Y	24852652	24852703	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF00076	Y:24852652-24852703 - o | Y:24852652-24852703 - o | Y:24852652-24852703 - o	3	25	52	78.12	1953	1.14163125252088	3	1
Y	24854833	24854904	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF18872	Y:24854833-24854904 - o | Y:24854833-24854904 - o | Y:24854833-24854904 - o	3	25	72	78.12	1953	1.14163125252088	3	1
Y	24857276	24857347	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF18872	Y:24857276-24857347 - o | Y:24857276-24857347 - o | Y:24857276-24857347 - o	3	25	72	78.12	1953	1.14163125252088	3	1
Y	24859666	24859737	ENST00000382296 | ENST00000382314 | ENST00000634662	DAZ4	ENSG00000205916	1	PF18872	Y:24859666-24859737 - o | Y:24859666-24859737 - o | Y:24859666-24859737 - o	3	25	72	78.12	1953	1.14163125252088	3	1
