gene_name	gene_id	transcript_id	protein_id	exon_number
CTNNB1	ENSG00000168036	ENST00000645320	ENSP00000495360	10
CTNNB1	ENSG00000168036	ENST00000645320	ENSP00000495360	11
CTNNB1	ENSG00000168036	ENST00000645320	ENSP00000495360	12
CTNNB1	ENSG00000168036	ENST00000645320	ENSP00000495360	13
CTNNB1	ENSG00000168036	ENST00000645320	ENSP00000495360	14
CTNNB1	ENSG00000168036	ENST00000645320	ENSP00000495360	15
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	2
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	3
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	4
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	5
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	6
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	7
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	8
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	9
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	10
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	11
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	12
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	13
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	14
CTNNB1	ENSG00000168036	ENST00000441708	ENSP00000401599	15
CTNNB1	ENSG00000168036	ENST00000645927	ENSP00000495287	1
CTNNB1	ENSG00000168036	ENST00000645927	ENSP00000495287	2
CTNNB1	ENSG00000168036	ENST00000645927	ENSP00000495287	3
CTNNB1	ENSG00000168036	ENST00000645927	ENSP00000495287	4
CTNNB1	ENSG00000168036	ENST00000645927	ENSP00000495287	5
CTNNB1	ENSG00000168036	ENST00000645927	ENSP00000495287	6
CTNNB1	ENSG00000168036	ENST00000645927	ENSP00000495287	7
CTNNB1	ENSG00000168036	ENST00000644906	ENSP00000496584	1
CTNNB1	ENSG00000168036	ENST00000644906	ENSP00000496584	2
CTNNB1	ENSG00000168036	ENST00000644906	ENSP00000496584	3
CTNNB1	ENSG00000168036	ENST00000644906	ENSP00000496584	4
CTNNB1	ENSG00000168036	ENST00000471014	ENSP00000495552	1
CTNNB1	ENSG00000168036	ENST00000471014	ENSP00000495552	2
CTNNB1	ENSG00000168036	ENST00000471014	ENSP00000495552	3
CTNNB1	ENSG00000168036	ENST00000471014	ENSP00000495552	4
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	2
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	3
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	4
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	5
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	6
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	7
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	8
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	9
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	10
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	11
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	12
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	13
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	14
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	15
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	16
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	17
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	18
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	19
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	20
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	21
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	22
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	23
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	24
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	25
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	26
DICER1	ENSG00000100697	ENST00000343455	ENSP00000343745	27
DICER1	ENSG00000100697	ENST00000675540	ENSP00000501988	1
DICER1	ENSG00000100697	ENST00000675540	ENSP00000501988	2
DICER1	ENSG00000100697	ENST00000675540	ENSP00000501988	3
DICER1	ENSG00000100697	ENST00000675540	ENSP00000501988	4
DICER1	ENSG00000100697	ENST00000675540	ENSP00000501988	5
DICER1	ENSG00000100697	ENST00000675540	ENSP00000501988	6
DICER1	ENSG00000100697	ENST00000675540	ENSP00000501988	7
DICER1	ENSG00000100697	ENST00000675540	ENSP00000501988	8
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	4
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	5
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	6
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	7
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	8
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	9
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	10
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	11
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	12
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	13
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	14
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	15
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	16
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	17
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	18
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	19
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	20
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	21
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	22
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	23
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	24
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	25
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	26
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	27
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	28
DICER1	ENSG00000100697	ENST00000526495	ENSP00000437256	29
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	4
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	5
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	6
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	7
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	8
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	9
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	10
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	11
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	12
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	13
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	14
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	15
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	16
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	17
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	18
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	19
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	20
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	21
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	22
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	23
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	24
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	25
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	26
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	27
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	28
DICER1	ENSG00000100697	ENST00000393063	ENSP00000376783	29
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	4
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	5
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	6
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	7
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	8
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	9
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	10
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	11
DICER1	ENSG00000100697	ENST00000675995	ENSP00000502591	12
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	2
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	3
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	4
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	5
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	6
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	7
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	8
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	9
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	10
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	11
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	12
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	13
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	14
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	15
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	16
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	17
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	18
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	19
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	20
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	21
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	22
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	23
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	24
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	25
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	26
DICER1	ENSG00000100697	ENST00000527414	ENSP00000435681	27
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	1
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	2
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	3
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	4
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	5
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	6
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	7
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	8
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	9
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	10
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	11
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	12
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	13
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	14
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	15
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	16
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	17
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	18
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	19
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	20
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	21
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	22
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	23
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	24
DICER1	ENSG00000100697	ENST00000541352	ENSP00000444719	25
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	2
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	3
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	4
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	5
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	6
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	7
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	8
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	9
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	10
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	11
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	12
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	13
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	14
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	15
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	16
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	17
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	18
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	19
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	20
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	21
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	22
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	23
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	24
DICER1	ENSG00000100697	ENST00000556045	ENSP00000451041	25
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	4
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	5
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	6
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	7
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	8
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	9
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	10
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	11
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	12
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	13
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	14
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	15
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	16
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	17
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	18
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	19
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	20
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	21
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	22
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	23
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	24
DICER1	ENSG00000100697	ENST00000532939	ENSP00000452556	25
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	5
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	6
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	7
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	8
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	9
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	10
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	11
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	12
DICER1	ENSG00000100697	ENST00000674628	ENSP00000502730	13
DICER1	ENSG00000100697	ENST00000531162	ENSP00000433060	4
DICER1	ENSG00000100697	ENST00000531162	ENSP00000433060	5
DICER1	ENSG00000100697	ENST00000529720	ENSP00000433926	5
DICER1	ENSG00000100697	ENST00000529720	ENSP00000433926	6
DMRT1	ENSG00000137090	ENST00000382276	ENSP00000371711	1
DMRT1	ENSG00000137090	ENST00000382276	ENSP00000371711	2
DMRT1	ENSG00000137090	ENST00000382276	ENSP00000371711	3
DMRT1	ENSG00000137090	ENST00000382276	ENSP00000371711	4
DMRT1	ENSG00000137090	ENST00000382276	ENSP00000371711	5
DMRT1	ENSG00000137090	ENST00000569227	ENSP00000454701	2
DMRT1	ENSG00000137090	ENST00000569227	ENSP00000454701	3
DMRT1	ENSG00000137090	ENST00000569227	ENSP00000454701	4
DMRT1	ENSG00000137090	ENST00000569227	ENSP00000454701	5
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	2
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	3
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	4
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	5
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	6
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	7
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	8
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	9
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	10
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	11
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	12
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	13
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	14
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	15
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	16
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	17
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	18
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	19
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	20
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	21
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	22
DNMT3A	ENSG00000119772	ENST00000264709	ENSP00000264709	23
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	2
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	3
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	4
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	5
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	6
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	7
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	8
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	9
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	10
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	11
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	12
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	13
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	14
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	15
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	16
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	17
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	18
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	19
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	20
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	21
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	22
DNMT3A	ENSG00000119772	ENST00000321117	ENSP00000324375	23
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	1
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	2
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	3
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	4
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	5
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	6
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	7
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	8
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	9
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	10
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	11
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	12
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	13
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	14
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	15
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	16
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	17
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	18
DNMT3A	ENSG00000119772	ENST00000380746	ENSP00000370122	19
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	2
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	3
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	4
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	5
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	6
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	7
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	8
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	9
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	10
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	11
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	12
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	13
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	14
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	15
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	16
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	17
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	18
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	19
DNMT3A	ENSG00000119772	ENST00000380756	ENSP00000370132	20
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	2
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	3
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	4
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	5
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	6
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	7
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	8
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	9
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	10
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	11
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	12
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	13
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	14
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	15
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	16
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	17
DNMT3A	ENSG00000119772	ENST00000402667	ENSP00000384237	18
DNMT3A	ENSG00000119772	ENST00000406659	ENSP00000384852	2
DNMT3A	ENSG00000119772	ENST00000406659	ENSP00000384852	3
DNMT3A	ENSG00000119772	ENST00000406659	ENSP00000384852	4
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	2
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	3
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	4
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	5
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	6
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	7
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	8
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	9
ERCC1	ENSG00000012061	ENST00000300853	ENSP00000300853	10
ERCC1	ENSG00000012061	ENST00000423698	ENSP00000394875	2
ERCC1	ENSG00000012061	ENST00000423698	ENSP00000394875	3
ERCC1	ENSG00000012061	ENST00000423698	ENSP00000394875	4
ERCC1	ENSG00000012061	ENST00000423698	ENSP00000394875	5
ERCC1	ENSG00000012061	ENST00000423698	ENSP00000394875	6
ERCC1	ENSG00000012061	ENST00000423698	ENSP00000394875	7
ERCC1	ENSG00000012061	ENST00000423698	ENSP00000394875	8
ERCC1	ENSG00000012061	ENST00000423698	ENSP00000394875	9
ERCC1	ENSG00000012061	ENST00000340192	ENSP00000345203	2
ERCC1	ENSG00000012061	ENST00000340192	ENSP00000345203	3
ERCC1	ENSG00000012061	ENST00000340192	ENSP00000345203	4
ERCC1	ENSG00000012061	ENST00000340192	ENSP00000345203	5
ERCC1	ENSG00000012061	ENST00000340192	ENSP00000345203	6
ERCC1	ENSG00000012061	ENST00000340192	ENSP00000345203	7
ERCC1	ENSG00000012061	ENST00000340192	ENSP00000345203	8
ERCC1	ENSG00000012061	ENST00000340192	ENSP00000345203	9
ERCC1	ENSG00000012061	ENST00000590701	ENSP00000466644	1
ERCC1	ENSG00000012061	ENST00000590701	ENSP00000466644	2
ERCC1	ENSG00000012061	ENST00000590701	ENSP00000466644	3
ERCC1	ENSG00000012061	ENST00000590701	ENSP00000466644	4
ERCC1	ENSG00000012061	ENST00000591636	ENSP00000468119	1
ERCC1	ENSG00000012061	ENST00000591636	ENSP00000468119	2
ERCC1	ENSG00000012061	ENST00000591636	ENSP00000468119	3
ERCC1	ENSG00000012061	ENST00000591636	ENSP00000468119	4
ERCC1	ENSG00000012061	ENST00000591636	ENSP00000468119	5
ERCC1	ENSG00000012061	ENST00000591636	ENSP00000468119	6
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	2
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	3
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	4
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	5
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	6
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	7
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	8
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	9
ERCC1	ENSG00000012061	ENST00000589165	ENSP00000468035	10
ERCC1	ENSG00000012061	ENST00000013807	ENSP00000013807	1
ERCC1	ENSG00000012061	ENST00000013807	ENSP00000013807	2
ERCC1	ENSG00000012061	ENST00000013807	ENSP00000013807	3
ERCC1	ENSG00000012061	ENST00000013807	ENSP00000013807	4
ERCC1	ENSG00000012061	ENST00000013807	ENSP00000013807	5
ERCC1	ENSG00000012061	ENST00000013807	ENSP00000013807	6
ERCC1	ENSG00000012061	ENST00000013807	ENSP00000013807	7
ERCC1	ENSG00000012061	ENST00000013807	ENSP00000013807	8
ERCC1	ENSG00000012061	ENST00000592444	ENSP00000465354	1
ERCC1	ENSG00000012061	ENST00000592444	ENSP00000465354	2
ERCC1	ENSG00000012061	ENST00000592444	ENSP00000465354	3
ERCC1	ENSG00000012061	ENST00000587888	ENSP00000465225	1
ERCC1	ENSG00000012061	ENST00000587888	ENSP00000465225	2
ERCC1	ENSG00000012061	ENST00000589381	ENSP00000468548	1
ERCC1	ENSG00000012061	ENST00000589381	ENSP00000468548	2
ERCC1	ENSG00000012061	ENST00000589381	ENSP00000468548	3
ERCC1	ENSG00000012061	ENST00000589381	ENSP00000468548	4
ERCC1	ENSG00000012061	ENST00000589381	ENSP00000468548	5
